Organism A,Organism B,Ancestor age,Rate
Pteronura brasiliensis,Phalacrocorax carbo,316350000,7532142.857142857
Pteronura brasiliensis,Papio cynocephalus,99275000,11030555.555555556
Pteronura brasiliensis,Rhinolophus ferrumequinum,63150000,4857692.307692308
Pteronura brasiliensis,Squalus acanthias,475975000,6025000.0
Pteronura brasiliensis,Vultur gryphus,316350000,7356976.7441860465
Pteronura brasiliensis,Panthera onca,57350000,2294000.0
Pteronura brasiliensis,Aquila chrysaetos,316350000,7356976.7441860465
Pteronura brasiliensis,Ateles geoffroyi,99275000,8272916.666666667
Pteronura brasiliensis,Balaenoptera acutorostrata,109550000,5477500.0
Pteronura brasiliensis,Bos taurus,87325000,3796739.1304347827
Pteronura brasiliensis,Ceratotherium simum,69775000,3171590.909090909
Pteronura brasiliensis,Crocodylus niloticus,316350000,4793181.818181818
Pteronura brasiliensis,Dasyurus viverrinus,144850000,2069285.7142857143
Pteronura brasiliensis,Equus zebra,69775000,3322619.0476190476
Pteronura brasiliensis,Homo sapiens,99275000,936556.6037735849
Pteronura brasiliensis,Papio anubis,99275000,9927500.0
Pteronura brasiliensis,Saimiri sciureus,99275000,7091071.428571428
Pteronura brasiliensis,Scalopus aquaticus,69775000,2180468.75
Pteronura brasiliensis,Ovis aries,87325000,3234259.2592592593
Pteronura brasiliensis,Ursus thibetanus,44675000,6382142.857142857
Pteronura brasiliensis,Accipiter gentilis,316350000,7189772.7272727275
Pteronura brasiliensis,Ailuropoda melanoleuca,44675000,8935000.0
Pteronura brasiliensis,Alligator mississippiensis,316350000,4393750.0
Pteronura brasiliensis,Antrozous pallidus,63150000,2745652.1739130435
Pteronura brasiliensis,Canis latrans,44675000,4467500.0
Pteronura brasiliensis,Cebus capucinus,99275000,7636538.461538462
Pteronura brasiliensis,Chlorocebus aethiops,99275000,9927500.0
Pteronura brasiliensis,Chrysocyon brachyurus,44675000,4467500.0
Pteronura brasiliensis,Dasypus novemcinctus,67150000,2098437.5
Pteronura brasiliensis,Didelphis virginiana,144850000,3811842.1052631577
Pteronura brasiliensis,Equus caballus,69775000,3171590.909090909
Pteronura brasiliensis,Lama vicugna,87325000,3358653.846153846
Pteronura brasiliensis,Physeter catodon,109550000,4564583.333333333
Pteronura brasiliensis,Procyon lotor,44675000,4467500.0
Pteronura brasiliensis,Oryctolagus cuniculus,99275000,6204687.5
Pteronura brasiliensis,Talpa europaea,69775000,3033695.652173913
Pteronura brasiliensis,Ursus maritimus,44675000,6382142.857142857
Pteronura brasiliensis,Aotus trivirgatus,99275000,12409375.0
Pteronura brasiliensis,Bradypus tridactylus,67150000,2398214.285714286
Pteronura brasiliensis,Bubalus bubalis,87325000,3969318.1818181816
Pteronura brasiliensis,Caretta caretta,316350000,5454310.344827586
Pteronura brasiliensis,Gallus gallus,316350000,7189772.7272727275
Pteronura brasiliensis,Columba livia,316350000,7356976.7441860465
Pteronura brasiliensis,Helarctos malayanus,44675000,6382142.857142857
Pteronura brasiliensis,Lepus europaeus,99275000,6204687.5
Pteronura brasiliensis,Loxodonta africana,70850000,2361666.6666666665
Pteronura brasiliensis,Macropus rufus,144850000,4260294.117647059
Pteronura brasiliensis,Meles meles,18920000,3784000.0
Pteronura brasiliensis,Myotis velifer,63150000,3007142.8571428573
Pteronura brasiliensis,Ornithorhynchus anatinus,171350000,5527419.354838709
Pteronura brasiliensis,Potorous tridactylus,144850000,4023611.111111111
Pteronura brasiliensis,Tadarida brasiliensis,63150000,3714705.882352941
Pteronura brasiliensis,Thunnus thynnus,449275000,5834740.2597402595
Pteronura brasiliensis,Vulpes vulpes,44675000,5584375.0
Pteronura brasiliensis,Sus scrofa,87325000,3638541.6666666665
Pteronura brasiliensis,Rhea americana,316350000,7189772.7272727275
Pteronura brasiliensis,Saguinus fuscicollis,99275000,8272916.666666667
Pteronura brasiliensis,Suncus murinus,73050000,4058333.3333333335
Pteronura brasiliensis,Trichechus inunguis,70850000,2530357.1428571427
Pteronura brasiliensis,Lemur catta,99275000,3971000.0
Pteronura brasiliensis,Lynx lynx,57350000,3018421.052631579
Pteronura brasiliensis,Macropus eugenii,144850000,4023611.111111111
Pteronura brasiliensis,Ondatra zibethicus,99275000,2757638.888888889
Pteronura brasiliensis,Phoca vitulina,44675000,11168750.0
Pteronura brasiliensis,Pongo pygmaeus,99275000,902500.0
Rangifer tarandus,Mus musculus,87325000,2183125.0
Rangifer tarandus,Rattus norvegicus,87325000,2298026.3157894737
Rangifer tarandus,Panthera leo,87325000,2816935.4838709678
Rangifer tarandus,Triturus cristatus,338650000,4639041.095890411
Rangifer tarandus,Ateles paniscus,87325000,3358653.846153846
Rangifer tarandus,Branta canadensis,316350000,6083653.846153846
Rangifer tarandus,Camelus dromedarius,48200000,1662068.9655172413
Rangifer tarandus,Cebus albifrons,87325000,2910833.3333333335
Rangifer tarandus,Crocodylus siamensis,316350000,4652205.882352941
Rangifer tarandus,Echinops telfairi,87325000,2129878.048780488
Rangifer tarandus,Erinaceus europaeus,88177000,2755531.25
Rangifer tarandus,Hippopotamus amphibius,49650000,1909615.3846153845
Rangifer tarandus,Lagothrix lagotricha,87325000,3118750.0
Rangifer tarandus,Lutra lutra,87325000,3011206.896551724
Rangifer tarandus,Macaca mulatta,87325000,3011206.896551724
Rangifer tarandus,Mellivora capensis,87325000,3011206.896551724
Rangifer tarandus,Microtus xanthognathus,87325000,1819270.8333333333
Rangifer tarandus,Nasua nasua,87325000,3118750.0
Rangifer tarandus,Tursiops truncatus,109550000,3533870.9677419355
Rangifer tarandus,Anas platyrhynchos,316350000,6083653.846153846
Rangifer tarandus,Camelus bactrianus,48200000,1662068.9655172413
Rangifer tarandus,Cavia porcellus,87325000,2129878.048780488
Rangifer tarandus,Crocuta crocuta,87325000,2910833.3333333335
Rangifer tarandus,Elephas maximus,87325000,2425694.4444444445
Rangifer tarandus,Lama guanicoe,48200000,1662068.9655172413
Rangifer tarandus,Martes foina,87325000,3011206.896551724
Rangifer tarandus,Mustela putorius,87325000,2910833.3333333335
Rangifer tarandus,Paguma larvata,87325000,3358653.846153846
Rangifer tarandus,Sminthopsis crassicaudata,144850000,3081914.8936170214
Rangifer tarandus,Struthio camelus,316350000,5858333.333333333
Rangifer tarandus,Tragelaphus strepsiceros,33350000,1961764.705882353
Rangifer tarandus,Tapirus terrestris,87325000,2568382.3529411764
Rangifer tarandus,Callimico goeldii,87325000,3234259.2592592593
Rangifer tarandus,Colobus guereza,87325000,779687.5
Rangifer tarandus,Lama glama,48200000,1662068.9655172413
Rangifer tarandus,Macropus giganteus,144850000,3081914.8936170214
Rangifer tarandus,Phalacrocorax carbo,316350000,6202941.176470588
Rangifer tarandus,Papio cynocephalus,87325000,2910833.3333333335
Rangifer tarandus,Rhinolophus ferrumequinum,87325000,3011206.896551724
Rangifer tarandus,Squalus acanthias,475975000,5666369.047619048
Rangifer tarandus,Vultur gryphus,316350000,5968867.924528302
Rangifer tarandus,Panthera onca,87325000,2816935.4838709678
Rangifer tarandus,Aquila chrysaetos,316350000,5858333.333333333
Rangifer tarandus,Ateles geoffroyi,87325000,3358653.846153846
Rangifer tarandus,Balaenoptera acutorostrata,109550000,4213461.538461538
Rangifer tarandus,Bos taurus,33350000,1755263.1578947369
Rangifer tarandus,Ceratotherium simum,87325000,2728906.25
Rangifer tarandus,Crocodylus niloticus,316350000,4721641.791044776
Rangifer tarandus,Dasyurus viverrinus,144850000,1810625.0
Rangifer tarandus,Equus zebra,87325000,2568382.3529411764
Rangifer tarandus,Homo sapiens,87325000,793863.6363636364
Rangifer tarandus,Papio anubis,87325000,2910833.3333333335
Rangifer tarandus,Saimiri sciureus,87325000,2910833.3333333335
Rangifer tarandus,Scalopus aquaticus,87325000,2079166.6666666667
Rangifer tarandus,Ovis aries,33350000,1961764.705882353
Rangifer tarandus,Ursus thibetanus,87325000,3234259.2592592593
Rangifer tarandus,Accipiter gentilis,316350000,5968867.924528302
Rangifer tarandus,Ailuropoda melanoleuca,87325000,2910833.3333333335
Rangifer tarandus,Alligator mississippiensis,316350000,4455633.802816901
Rangifer tarandus,Antrozous pallidus,87325000,2646212.121212121
Rangifer tarandus,Canis latrans,87325000,2728906.25
Rangifer tarandus,Cebus capucinus,87325000,2910833.3333333335
Rangifer tarandus,Chlorocebus aethiops,87325000,3118750.0
Rangifer tarandus,Chrysocyon brachyurus,87325000,2728906.25
Rangifer tarandus,Dasypus novemcinctus,87325000,2079166.6666666667
Rangifer tarandus,Didelphis virginiana,144850000,2956122.448979592
Rangifer tarandus,Equus caballus,87325000,2568382.3529411764
Rangifer tarandus,Lama vicugna,48200000,1662068.9655172413
Rangifer tarandus,Physeter catodon,109550000,3533870.9677419355
Rangifer tarandus,Procyon lotor,87325000,3118750.0
Rangifer tarandus,Oryctolagus cuniculus,87325000,3118750.0
Rangifer tarandus,Talpa europaea,87325000,2425694.4444444445
Rangifer tarandus,Ursus maritimus,87325000,3234259.2592592593
Rangifer tarandus,Aotus trivirgatus,87325000,3234259.2592592593
Rangifer tarandus,Bradypus tridactylus,87325000,2425694.4444444445
Rangifer tarandus,Bubalus bubalis,33350000,1755263.1578947369
Rangifer tarandus,Caretta caretta,316350000,4721641.791044776
Rangifer tarandus,Gallus gallus,316350000,6083653.846153846
Rangifer tarandus,Columba livia,316350000,6456122.448979592
Rangifer tarandus,Helarctos malayanus,87325000,3234259.2592592593
Rangifer tarandus,Lepus europaeus,87325000,2728906.25
Rangifer tarandus,Loxodonta africana,87325000,2360135.135135135
Rangifer tarandus,Macropus rufus,144850000,3081914.8936170214
Rangifer tarandus,Meles meles,87325000,2728906.25
Rangifer tarandus,Myotis velifer,87325000,2360135.135135135
Rangifer tarandus,Ornithorhynchus anatinus,171350000,4283750.0
Rangifer tarandus,Potorous tridactylus,144850000,3081914.8936170214
Rangifer tarandus,Tadarida brasiliensis,87325000,2568382.3529411764
Rangifer tarandus,Thunnus thynnus,449275000,5546604.9382716045
Rangifer tarandus,Vulpes vulpes,87325000,2816935.4838709678
Rangifer tarandus,Sus scrofa,41875000,1350806.4516129033
Rangifer tarandus,Rhea americana,316350000,6083653.846153846
Rangifer tarandus,Saguinus fuscicollis,87325000,3011206.896551724
Rangifer tarandus,Suncus murinus,87325000,2568382.3529411764
Rangifer tarandus,Trichechus inunguis,87325000,2910833.3333333335
Rangifer tarandus,Lemur catta,87325000,2495000.0
Rangifer tarandus,Lynx lynx,87325000,3011206.896551724
Rangifer tarandus,Macropus eugenii,144850000,3081914.8936170214
Rangifer tarandus,Ondatra zibethicus,87325000,2183125.0
Rangifer tarandus,Phoca vitulina,87325000,3234259.2592592593
Rangifer tarandus,Pongo pygmaeus,87325000,759347.8260869565
Rangifer tarandus,Pteronura brasiliensis,87325000,3011206.896551724
Rhinoceros unicornis,Mus musculus,92000000,2486486.4864864866
Rhinoceros unicornis,Rattus norvegicus,92000000,2555555.5555555555
Rhinoceros unicornis,Panthera leo,69775000,2052205.8823529412
Rhinoceros unicornis,Triturus cristatus,338650000,4398051.948051948
Rhinoceros unicornis,Ateles paniscus,92000000,3833333.3333333335
Rhinoceros unicornis,Branta canadensis,316350000,7030000.0
Rhinoceros unicornis,Camelus dromedarius,87325000,3118750.0
Rhinoceros unicornis,Cebus albifrons,92000000,4181818.1818181816
Rhinoceros unicornis,Crocodylus siamensis,316350000,4455633.802816901
Rhinoceros unicornis,Echinops telfairi,63575000,1589375.0
Rhinoceros unicornis,Erinaceus europaeus,88177000,3040586.206896552
Rhinoceros unicornis,Hippopotamus amphibius,87325000,3638541.6666666665
Rhinoceros unicornis,Lagothrix lagotricha,92000000,4181818.1818181816
Rhinoceros unicornis,Lutra lutra,69775000,3171590.909090909
Rhinoceros unicornis,Macaca mulatta,92000000,3538461.5384615385
Rhinoceros unicornis,Mellivora capensis,69775000,3488750.0
Rhinoceros unicornis,Microtus xanthognathus,92000000,1840000.0
Rhinoceros unicornis,Nasua nasua,69775000,2791000.0
Rhinoceros unicornis,Tursiops truncatus,109550000,4057407.407407407
Rhinoceros unicornis,Anas platyrhynchos,316350000,7030000.0
Rhinoceros unicornis,Camelus bactrianus,87325000,3118750.0
Rhinoceros unicornis,Cavia porcellus,92000000,2190476.1904761903
Rhinoceros unicornis,Crocuta crocuta,69775000,2325833.3333333335
Rhinoceros unicornis,Elephas maximus,63575000,1986718.75
Rhinoceros unicornis,Lama guanicoe,87325000,3118750.0
Rhinoceros unicornis,Martes foina,69775000,3322619.0476190476
Rhinoceros unicornis,Mustela putorius,69775000,3033695.652173913
Rhinoceros unicornis,Paguma larvata,69775000,2180468.75
Rhinoceros unicornis,Sminthopsis crassicaudata,144850000,3532926.8292682925
Rhinoceros unicornis,Struthio camelus,316350000,7189772.7272727275
Rhinoceros unicornis,Tragelaphus strepsiceros,87325000,3358653.846153846
Rhinoceros unicornis,Tapirus terrestris,53150000,3321875.0
Rhinoceros unicornis,Callimico goeldii,92000000,3538461.5384615385
Rhinoceros unicornis,Colobus guereza,92000000,851851.8518518518
Rhinoceros unicornis,Lama glama,87325000,3118750.0
Rhinoceros unicornis,Macropus giganteus,144850000,3532926.8292682925
Rhinoceros unicornis,Phalacrocorax carbo,316350000,6877173.9130434785
Rhinoceros unicornis,Papio cynocephalus,92000000,4181818.1818181816
Rhinoceros unicornis,Rhinolophus ferrumequinum,69775000,2683653.846153846
Rhinoceros unicornis,Squalus acanthias,475975000,5666369.047619048
Rhinoceros unicornis,Vultur gryphus,316350000,6590625.0
Rhinoceros unicornis,Panthera onca,69775000,1993571.4285714286
Rhinoceros unicornis,Aquila chrysaetos,316350000,6590625.0
Rhinoceros unicornis,Ateles geoffroyi,92000000,4181818.1818181816
Rhinoceros unicornis,Balaenoptera acutorostrata,109550000,4382000.0
Rhinoceros unicornis,Bos taurus,87325000,3118750.0
Rhinoceros unicornis,Ceratotherium simum,18436500,2048500.0
Rhinoceros unicornis,Crocodylus niloticus,316350000,4584782.608695652
Rhinoceros unicornis,Dasyurus viverrinus,144850000,1957432.4324324324
Rhinoceros unicornis,Equus zebra,53150000,3321875.0
Rhinoceros unicornis,Homo sapiens,92000000,844036.6972477065
Rhinoceros unicornis,Papio anubis,92000000,4000000.0
Rhinoceros unicornis,Saimiri sciureus,92000000,3680000.0
Rhinoceros unicornis,Scalopus aquaticus,62500000,1689189.189189189
Rhinoceros unicornis,Ovis aries,87325000,2816935.4838709678
Rhinoceros unicornis,Ursus thibetanus,69775000,2683653.846153846
Rhinoceros unicornis,Accipiter gentilis,316350000,6877173.9130434785
Rhinoceros unicornis,Ailuropoda melanoleuca,69775000,2907291.6666666665
Rhinoceros unicornis,Alligator mississippiensis,316350000,4393750.0
Rhinoceros unicornis,Antrozous pallidus,69775000,2250806.4516129033
Rhinoceros unicornis,Canis latrans,69775000,3171590.909090909
Rhinoceros unicornis,Cebus capucinus,92000000,4000000.0
Rhinoceros unicornis,Chlorocebus aethiops,92000000,3680000.0
Rhinoceros unicornis,Chrysocyon brachyurus,69775000,3171590.909090909
Rhinoceros unicornis,Dasypus novemcinctus,59875000,1931451.6129032257
Rhinoceros unicornis,Didelphis virginiana,144850000,3292045.4545454546
Rhinoceros unicornis,Equus caballus,53150000,3126470.588235294
Rhinoceros unicornis,Lama vicugna,87325000,3118750.0
Rhinoceros unicornis,Physeter catodon,109550000,3777586.206896552
Rhinoceros unicornis,Procyon lotor,69775000,2683653.846153846
Rhinoceros unicornis,Oryctolagus cuniculus,92000000,3172413.793103448
Rhinoceros unicornis,Talpa europaea,62500000,2083333.3333333333
Rhinoceros unicornis,Ursus maritimus,69775000,2683653.846153846
Rhinoceros unicornis,Aotus trivirgatus,92000000,4181818.1818181816
Rhinoceros unicornis,Bradypus tridactylus,59875000,1761029.4117647058
Rhinoceros unicornis,Bubalus bubalis,87325000,3234259.2592592593
Rhinoceros unicornis,Caretta caretta,316350000,4866923.076923077
Rhinoceros unicornis,Gallus gallus,316350000,7030000.0
Rhinoceros unicornis,Columba livia,316350000,7030000.0
Rhinoceros unicornis,Helarctos malayanus,69775000,2683653.846153846
Rhinoceros unicornis,Lepus europaeus,92000000,3172413.793103448
Rhinoceros unicornis,Loxodonta africana,63575000,1986718.75
Rhinoceros unicornis,Macropus rufus,144850000,3621250.0
Rhinoceros unicornis,Meles meles,69775000,3171590.909090909
Rhinoceros unicornis,Myotis velifer,69775000,2491964.285714286
Rhinoceros unicornis,Ornithorhynchus anatinus,171350000,4393589.743589744
Rhinoceros unicornis,Potorous tridactylus,144850000,3621250.0
Rhinoceros unicornis,Tadarida brasiliensis,69775000,2491964.285714286
Rhinoceros unicornis,Thunnus thynnus,449275000,6418214.285714285
Rhinoceros unicornis,Vulpes vulpes,69775000,3322619.0476190476
Rhinoceros unicornis,Sus scrofa,87325000,2910833.3333333335
Rhinoceros unicornis,Rhea americana,316350000,7189772.7272727275
Rhinoceros unicornis,Saguinus fuscicollis,92000000,3538461.5384615385
Rhinoceros unicornis,Suncus murinus,69775000,3033695.652173913
Rhinoceros unicornis,Trichechus inunguis,63575000,1869852.9411764706
Rhinoceros unicornis,Lemur catta,92000000,2486486.4864864866
Rhinoceros unicornis,Lynx lynx,69775000,2325833.3333333335
Rhinoceros unicornis,Macropus eugenii,144850000,3448809.523809524
Rhinoceros unicornis,Ondatra zibethicus,92000000,2190476.1904761903
Rhinoceros unicornis,Phoca vitulina,69775000,3033695.652173913
Rhinoceros unicornis,Pongo pygmaeus,92000000,814159.2920353982
Rhinoceros unicornis,Pteronura brasiliensis,69775000,3322619.0476190476
Rhinoceros unicornis,Rangifer tarandus,87325000,2425694.4444444445
Mammuthus primigenius,Mus musculus,93075000,2270121.951219512
Mammuthus primigenius,Rattus norvegicus,93075000,2216071.4285714286
Mammuthus primigenius,Panthera leo,70850000,1728048.780487805
Mammuthus primigenius,Triturus cristatus,338650000,4455921.052631579
Mammuthus primigenius,Ateles paniscus,93075000,2908593.75
Mammuthus primigenius,Branta canadensis,316350000,6202941.176470588
Mammuthus primigenius,Camelus dromedarius,87325000,2910833.3333333335
Mammuthus primigenius,Cebus albifrons,93075000,2908593.75
Mammuthus primigenius,Crocodylus siamensis,316350000,4942968.75
Mammuthus primigenius,Echinops telfairi,62525000,1421022.7272727273
Mammuthus primigenius,Erinaceus europaeus,88177000,2593441.1764705884
Mammuthus primigenius,Hippopotamus amphibius,87325000,2728906.25
Mammuthus primigenius,Lagothrix lagotricha,93075000,3002419.35483871
Mammuthus primigenius,Lutra lutra,70850000,2214062.5
Mammuthus primigenius,Macaca mulatta,93075000,2737500.0
Mammuthus primigenius,Mellivora capensis,70850000,2285483.870967742
Mammuthus primigenius,Microtus xanthognathus,93075000,1825000.0
Mammuthus primigenius,Nasua nasua,70850000,2361666.6666666665
Mammuthus primigenius,Tursiops truncatus,109550000,3651666.6666666665
Mammuthus primigenius,Anas platyrhynchos,316350000,6202941.176470588
Mammuthus primigenius,Camelus bactrianus,87325000,2910833.3333333335
Mammuthus primigenius,Cavia porcellus,93075000,2270121.951219512
Mammuthus primigenius,Crocuta crocuta,70850000,1968055.5555555555
Mammuthus primigenius,Elephas maximus,26915750,8971916.666666666
Mammuthus primigenius,Lama guanicoe,87325000,3011206.896551724
Mammuthus primigenius,Martes foina,70850000,2214062.5
Mammuthus primigenius,Mustela putorius,70850000,2146969.696969697
Mammuthus primigenius,Paguma larvata,70850000,2024285.7142857143
Mammuthus primigenius,Sminthopsis crassicaudata,144850000,3292045.4545454546
Mammuthus primigenius,Struthio camelus,316350000,6083653.846153846
Mammuthus primigenius,Tragelaphus strepsiceros,87325000,2495000.0
Mammuthus primigenius,Tapirus terrestris,63575000,1589375.0
Mammuthus primigenius,Callimico goeldii,93075000,3002419.35483871
Mammuthus primigenius,Colobus guereza,93075000,853899.0825688073
Mammuthus primigenius,Lama glama,87325000,3011206.896551724
Mammuthus primigenius,Macropus giganteus,144850000,3368604.6511627906
Mammuthus primigenius,Phalacrocorax carbo,316350000,6327000.0
Mammuthus primigenius,Papio cynocephalus,93075000,2659285.714285714
Mammuthus primigenius,Rhinolophus ferrumequinum,70850000,2285483.870967742
Mammuthus primigenius,Squalus acanthias,475975000,5348033.707865168
Mammuthus primigenius,Vultur gryphus,316350000,6083653.846153846
Mammuthus primigenius,Panthera onca,70850000,1771250.0
Mammuthus primigenius,Aquila chrysaetos,316350000,6083653.846153846
Mammuthus primigenius,Ateles geoffroyi,93075000,3002419.35483871
Mammuthus primigenius,Balaenoptera acutorostrata,109550000,4057407.407407407
Mammuthus primigenius,Bos taurus,87325000,2425694.4444444445
Mammuthus primigenius,Ceratotherium simum,63575000,1816428.5714285714
Mammuthus primigenius,Crocodylus niloticus,316350000,4866923.076923077
Mammuthus primigenius,Dasyurus viverrinus,144850000,1881168.831168831
Mammuthus primigenius,Equus zebra,63575000,1718243.2432432433
Mammuthus primigenius,Homo sapiens,93075000,831026.7857142857
Mammuthus primigenius,Papio anubis,93075000,2737500.0
Mammuthus primigenius,Saimiri sciureus,93075000,3002419.35483871
Mammuthus primigenius,Scalopus aquaticus,63575000,1271500.0
Mammuthus primigenius,Ovis aries,87325000,2425694.4444444445
Mammuthus primigenius,Ursus thibetanus,70850000,2146969.696969697
Mammuthus primigenius,Accipiter gentilis,316350000,6327000.0
Mammuthus primigenius,Ailuropoda melanoleuca,70850000,2285483.870967742
Mammuthus primigenius,Alligator mississippiensis,316350000,4721641.791044776
Mammuthus primigenius,Antrozous pallidus,70850000,2024285.7142857143
Mammuthus primigenius,Canis latrans,70850000,2285483.870967742
Mammuthus primigenius,Cebus capucinus,93075000,2908593.75
Mammuthus primigenius,Chlorocebus aethiops,93075000,2908593.75
Mammuthus primigenius,Chrysocyon brachyurus,70850000,2285483.870967742
Mammuthus primigenius,Dasypus novemcinctus,60950000,1741428.5714285714
Mammuthus primigenius,Didelphis virginiana,144850000,3081914.8936170214
Mammuthus primigenius,Equus caballus,63575000,1765972.2222222222
Mammuthus primigenius,Lama vicugna,87325000,3011206.896551724
Mammuthus primigenius,Physeter catodon,109550000,4057407.407407407
Mammuthus primigenius,Procyon lotor,70850000,2530357.1428571427
Mammuthus primigenius,Oryctolagus cuniculus,93075000,2908593.75
Mammuthus primigenius,Talpa europaea,63575000,1478488.3720930233
Mammuthus primigenius,Ursus maritimus,70850000,2146969.696969697
Mammuthus primigenius,Aotus trivirgatus,93075000,2820454.5454545454
Mammuthus primigenius,Bradypus tridactylus,60950000,1846969.696969697
Mammuthus primigenius,Bubalus bubalis,87325000,2495000.0
Mammuthus primigenius,Caretta caretta,316350000,4721641.791044776
Mammuthus primigenius,Gallus gallus,316350000,6456122.448979592
Mammuthus primigenius,Columba livia,316350000,6083653.846153846
Mammuthus primigenius,Helarctos malayanus,70850000,2146969.696969697
Mammuthus primigenius,Lepus europaeus,93075000,3002419.35483871
Mammuthus primigenius,Loxodonta africana,26915750,6728937.5
Mammuthus primigenius,Macropus rufus,144850000,3368604.6511627906
Mammuthus primigenius,Meles meles,70850000,2285483.870967742
Mammuthus primigenius,Myotis velifer,70850000,2083823.5294117648
Mammuthus primigenius,Ornithorhynchus anatinus,171350000,4179268.2926829266
Mammuthus primigenius,Potorous tridactylus,144850000,3448809.523809524
Mammuthus primigenius,Tadarida brasiliensis,70850000,1816666.6666666667
Mammuthus primigenius,Thunnus thynnus,449275000,5759935.897435897
Mammuthus primigenius,Vulpes vulpes,70850000,2285483.870967742
Mammuthus primigenius,Sus scrofa,87325000,2568382.3529411764
Mammuthus primigenius,Rhea americana,316350000,6083653.846153846
Mammuthus primigenius,Saguinus fuscicollis,93075000,2820454.5454545454
Mammuthus primigenius,Suncus murinus,70850000,1864473.6842105263
Mammuthus primigenius,Trichechus inunguis,54750000,1710937.5
Mammuthus primigenius,Lemur catta,93075000,2164534.88372093
Mammuthus primigenius,Lynx lynx,70850000,1864473.6842105263
Mammuthus primigenius,Macropus eugenii,144850000,3448809.523809524
Mammuthus primigenius,Ondatra zibethicus,93075000,2115340.909090909
Mammuthus primigenius,Phoca vitulina,70850000,2146969.696969697
Mammuthus primigenius,Pongo pygmaeus,93075000,816447.3684210526
Mammuthus primigenius,Pteronura brasiliensis,70850000,2214062.5
Mammuthus primigenius,Rangifer tarandus,87325000,2239102.564102564
Mammuthus primigenius,Rhinoceros unicornis,63575000,1869852.9411764706
Mesoplodon densirostris,Mus musculus,109550000,3319696.9696969697
Mesoplodon densirostris,Rattus norvegicus,109550000,3222058.8235294116
Mesoplodon densirostris,Panthera leo,109550000,3423437.5
Mesoplodon densirostris,Triturus cristatus,338650000,4286708.860759494
Mesoplodon densirostris,Ateles paniscus,109550000,6846875.0
Mesoplodon densirostris,Branta canadensis,316350000,6202941.176470588
Mesoplodon densirostris,Camelus dromedarius,109550000,4763043.478260869
Mesoplodon densirostris,Cebus albifrons,109550000,5765789.47368421
Mesoplodon densirostris,Crocodylus siamensis,316350000,4721641.791044776
Mesoplodon densirostris,Echinops telfairi,109550000,2738750.0
Mesoplodon densirostris,Erinaceus europaeus,109550000,3533870.9677419355
Mesoplodon densirostris,Hippopotamus amphibius,109550000,5477500.0
Mesoplodon densirostris,Lagothrix lagotricha,109550000,6444117.647058823
Mesoplodon densirostris,Lutra lutra,109550000,4979545.454545454
Mesoplodon densirostris,Macaca mulatta,109550000,4979545.454545454
Mesoplodon densirostris,Mellivora capensis,109550000,4979545.454545454
Mesoplodon densirostris,Microtus xanthognathus,109550000,2282291.6666666665
Mesoplodon densirostris,Nasua nasua,109550000,5477500.0
Mesoplodon densirostris,Tursiops truncatus,25640000,2564000.0
Mesoplodon densirostris,Anas platyrhynchos,316350000,6456122.448979592
Mesoplodon densirostris,Camelus bactrianus,109550000,4763043.478260869
Mesoplodon densirostris,Cavia porcellus,109550000,3222058.8235294116
Mesoplodon densirostris,Crocuta crocuta,109550000,4382000.0
Mesoplodon densirostris,Elephas maximus,109550000,3651666.6666666665
Mesoplodon densirostris,Lama guanicoe,109550000,4564583.333333333
Mesoplodon densirostris,Martes foina,109550000,5216666.666666667
Mesoplodon densirostris,Mustela putorius,109550000,4979545.454545454
Mesoplodon densirostris,Paguma larvata,109550000,4057407.407407407
Mesoplodon densirostris,Sminthopsis crassicaudata,109550000,2547674.418604651
Mesoplodon densirostris,Struthio camelus,316350000,6202941.176470588
Mesoplodon densirostris,Tragelaphus strepsiceros,109550000,5216666.666666667
Mesoplodon densirostris,Tapirus terrestris,109550000,4564583.333333333
Mesoplodon densirostris,Callimico goeldii,109550000,6444117.647058823
Mesoplodon densirostris,Colobus guereza,109550000,1014351.8518518518
Mesoplodon densirostris,Lama glama,109550000,4564583.333333333
Mesoplodon densirostris,Macropus giganteus,109550000,2608333.3333333335
Mesoplodon densirostris,Phalacrocorax carbo,316350000,6456122.448979592
Mesoplodon densirostris,Papio cynocephalus,109550000,4979545.454545454
Mesoplodon densirostris,Rhinolophus ferrumequinum,109550000,4213461.538461538
Mesoplodon densirostris,Squalus acanthias,475975000,5949687.5
Mesoplodon densirostris,Vultur gryphus,316350000,5968867.924528302
Mesoplodon densirostris,Panthera onca,109550000,3533870.9677419355
Mesoplodon densirostris,Aquila chrysaetos,316350000,5968867.924528302
Mesoplodon densirostris,Ateles geoffroyi,109550000,7303333.333333333
Mesoplodon densirostris,Balaenoptera acutorostrata,35325000,4415625.0
Mesoplodon densirostris,Bos taurus,109550000,4763043.478260869
Mesoplodon densirostris,Ceratotherium simum,109550000,4564583.333333333
Mesoplodon densirostris,Crocodylus niloticus,316350000,4721641.791044776
Mesoplodon densirostris,Dasyurus viverrinus,109550000,1460666.6666666667
Mesoplodon densirostris,Equus zebra,109550000,4382000.0
Mesoplodon densirostris,Homo sapiens,109550000,1014351.8518518518
Mesoplodon densirostris,Papio anubis,109550000,5216666.666666667
Mesoplodon densirostris,Saimiri sciureus,109550000,6444117.647058823
